province,food_name,product_group_tr,product_group_en,kcal_100g
Kocaeli,Kandıra Karpuzu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kocaeli,Kandıra Dartısı,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Konya,Konya Kömbesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Kikirdekli Kesme Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Kuru Kabak Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Köftü,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Kifayesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Konya Kıtırlı Mantı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Kayısı Hoşafı / Konya Zerdali Hoşafı,Diğer ürünler,Other products,356.8
Konya,Konya Ekşili Kabak,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Bütümet / Konya Orta,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Atlantı Dededağ Tulum Peyniri,Peynirler,Cheese,341.85714285714283
Konya,Konya Kenevir Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Akşehir Tandır Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Etli Yaprak Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Kaygana,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Güneyik Salatası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Kara Erik Kavurması,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Kakırdaklı Börek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Ildız Kökü Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Höşmerimi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Hassaten Lokma,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Haside Tatlısı / Konya Kara Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Badem Helvası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Fırın Kebabı / Konya Fürun Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Etliekmek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Etli Düğün Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Karapınar Koyun Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Konya,Bozkır Tahini,Diğer ürünler,Other products,356.8
Konya,Konya Karışık Börek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Akşehir Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Konya Ekmek Salması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Sirkencübin / Sirkengebin,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Konya,Konya Tutmaç Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Topalağı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Tiridi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Akşehir Hersesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Tarhun Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Tandırda Çebiç,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Patlıcan Bayıldan,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Patlıcan Tiridi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Tandır Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Tandır Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Paça Yahnisi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Vişne Tiridi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Peynir Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Konya,Konya Reyhan Şerbeti,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Konya,Konya Tandır Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Zerdesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Ereğli Siyah Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Konya Çirli,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Paluzesi / Konya Palize,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Ereğli Kuru Kayısı Yahnisi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Ereğli Koyun Yoğurdu,Peynirler ve tereyağı dışında kalan süt ürünleri,Dairy (excluding cheese & butter),398.0
Konya,Ereğli Beyaz Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Çumra Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Ahırlı Köpük Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Yağ Somunu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Cihanbeyli Gömeç Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Akçabelen (Çetmi) Şeker Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Seydişehir Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Konya Şalgam Gallesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Çullama,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Seydişehir Karpuzu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Derbent Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Ereğli Uzun Kabağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Konya Zülbiyesi / Konya Sülbiyesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Ovmaç Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Sac Arası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Menekşeli Pilav,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Domalan Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Cimcik,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Mıkla,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Hüyük Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Konya Calla Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Bıçakarası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Derebucak Gembos Şeker Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Konya,Ilgın Haşhaşlı Kömbe,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Kadınhanı Kömbesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Sütlü Selemen,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Akşehir Peynir Baklavası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Kadınhanı Tahinli Pidesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Bamya Çorbası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya Balık Çokratması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Konya,Konya İrmik Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Konya,Konya Çöpleme,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Gediz Höşmerimi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kütahya,Kütahya Bitli Helva,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Kütahya,Gediz Güveci,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Tavşanlı Güveci / Tavşanlı Göveci,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Emet Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Emet Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kütahya,Paşa Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kütahya,Tavşanlı Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kütahya,Şaphane Vişnesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kütahya,Gediz Tarhanası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Simav Kestanesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kütahya,Simav Eynal Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kütahya,Kütahya Tosunumu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kütahya,Kütahya Pazarlar Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kütahya,Kütahya Kızılcık Tarhanası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Kütahya Köpük Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kütahya,Kütahya Dolamber Böreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kütahya,Kütahya Cimcik Aşı/Kütahya Cimcik,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Kütahya Kaz Tiridi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kütahya,Emet Pidesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kırklareli,Babaeski Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kırklareli,Kırklareli Kıvırcık Kuzu Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,251.875
Kırklareli,Kırklareli Meşe Balı,Bal,Honey,326.0
Kırklareli,Brakana Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kırklareli,Kırklareli Beyaz Peyniri,Peynirler,Cheese,341.85714285714283
Kırklareli,Kırklareli Eski Kaşar Peyniri,Peynirler,Cheese,341.85714285714283
Kırklareli,Kırklareli Hardaliyesi,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Kırıkkale,Delice Doğal Kaynak Tuzu,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Kırıkkale,Karaahmetli Tokmak Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kırıkkale,Kırıkkale Kılıçlar Soğanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kırıkkale,Kırıkkale Keskin Tava,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kırşehir,Cemele Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kırşehir,Kaman Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Kırşehir,Kırşehir Süla Kabağı Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kırşehir,Kırşehir Çullaması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kırşehir,Kırşehir Ayva Boranısı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kırşehir,Kırşehir Ahi Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kırşehir,Kaman Besmeç,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Kırşehir,Kırşehir Höşmerim Tatlısı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Kırşehir,Kırşehir Çirleme Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Tandır Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Yağlı Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Ekşili Ekmek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Akçadağ Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Yassı Kadayıfı,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Kayısı Çekirdeği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Malatya Kurabiyesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Yufka Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Tevek Yaprağı Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya İçli Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Banazı Karası Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Malatya Ispanaklı Ekşili Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Simit Pilavı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Pöçüklü Lahana Sarması / Malatya Nahna Küftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Dalbastı Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Malatya Analı Kızlı Köfte / Malatya Tiritli Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Arapgir Deli Kız Baklavası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Arapgir Peynirli Ekmek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Köpük Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Malatya,Malatya Erik Ekşisi,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Malatya,Arapgir Balıklı Pilav,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Battalgazi Haşhaşlı Dut Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Malatya,Yeşilyurt Kiraz Yaprağı Sarma Köftesi / Yeşilyurt Kiraz Yaprağı Sarması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Hırçikli Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Polat İçli Köftesi / Polat Köftesi,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Pütürge Dutu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Arapgir Kakuk,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Malatya,Arapgir Dolaması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Arapgir Akıtma Bıciği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Akçadağ Armudu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Arapgir Köhnü Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Hekimhan Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Arapgir Mor Reyhanı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Malatya,Arapgir Pohmutu /Pohmut,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Malatya,Arapgir Tandır Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Arapgir Kızartması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Pütürge Dermanı,"Yiyecekler için çeşni / lezzet vericiler, soslar ve tuz","Seasonings, sauces & salt",211.66666666666663
Malatya,Akçadağ Kömbesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Polat Kınalı Ekmek,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Arapgir Pestil Kavurması / Arapgir Bastık Kavurması,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Kayısısı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Malatya,Malatya Ayranlı Soğuk Çorba,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Peyniri,Peynirler,Cheese,341.85714285714283
Malatya,Malatya Pidesi/ Malatya Açık Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Pirpirimli Acılı Ayran / Malatya Semizotlu Acılı Ayran,Alkolsüz içecekler,Non-alcoholic beverages,72.57142857142857
Malatya,Malatya Kağıt Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Malatya,Malatya Bilik Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Malatya,Malatya Tarhanası,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Manisa,Kırkağaç Pideli Paça / Kırkağaç Çakal Pideli Paça,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Manisa,Alaşehir Tahinli Pidesi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Manisa,Demirci Figani Efendi Eriği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Köprübaşı Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Alaşehir Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Manisa,Alaşehir Asma Yaprağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Emcelli Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Salihli Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Salihli Odun Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Manisa,Manisa Asma Yaprağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Soma Helvası,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Manisa,Saruhanlı Çekirdeksiz Beyaz Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Kırkağaç Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Akhisar Köfte,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Manisa,Akhisar Domat Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Kula Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Alaşehir Kapaması / Alaşehir Kapatması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Manisa,Demirci Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Demirci Hünnabı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Kırkağaç Topalak Yemeği,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Manisa,Manisa Taban Simidi,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Manisa,Manisa Sultani Çekirdeksiz Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Manisa Mesir Macunu,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Manisa,Büyükbelen Tekir Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Manisa,Akhisar Uslu Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Mardin İncasiyye,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin Sembusek,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Midyat Zeynebi Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Midyat Acuru,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Midyat Tandır Ekmeği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Mardin,Midyat Turşusu / Midyat Acur Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Mardin Kiliçesi / Mardin Kiliçe Çöreği,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Mardin,Mardin Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin Kaburga Dolması,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin Irok,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin Alluciye,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin Firkiye,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin Kibe,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mardin,Mardin İmlebbes,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,395.75
Mardin,Ömerli Karfoki Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Midyat İnciri,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Midyat Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mardin,Kızıltepe Kırmızı Mercimeği,Diğer ürünler,Other products,356.8
Mardin,Mardin Bulguru,Diğer ürünler,Other products,356.8
Mardin,Mardin Harire,"Fırıncılık ve pastacılık mamulleri, hamur işleri, tatlılar","Bakery, pastry & desserts",299.6842105263158
Mardin,Mardin İkbebet,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mersin,Silifke Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
Mersin,Tarsus Kebabı,Yemekler ve çorbalar,Meals & soups,211.11764705882356
Mersin,Gezende Eriği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",195.3793103448276
